run_name	feature	max_err	mae	mse	rmse	r2	err_std
probe-xlm-English-pretrained-fold_1-cls	scaled_n_low_freq_words	82.08504	14.200125	375.83414	19.386442091391878	-0.024809631508651897	13.198127
probe-xlm-English-pretrained-fold_2-cls	scaled_token_count	58.668144	10.38437	170.89194	13.07256429534234	-0.02833661260050424	7.940832
probe-xlm-English-pretrained-fold_2-cls	scaled_avg_word_length	27.77292	7.386664	87.64049	9.361649837015825	-0.003310342022388335	5.751321
probe-xlm-English-pretrained-fold_2-cls	scaled_lexical_density	43.99531	8.877314	132.22488	11.498907949592567	-0.002510049005726156	7.308775
probe-xlm-English-pretrained-fold_2-cls	scaled_avg_max_depth	0.51103806	0.42830512	0.18514204	0.4302813501102337	0.0	0.041191313
probe-xlm-English-pretrained-fold_2-cls	scaled_avg_links_len	47.48839	13.668221	289.7104	17.020880946167086	-0.24280850370116203	10.143475
probe-xlm-English-pretrained-fold_2-cls	scaled_max_links_len	71.51387	12.4373045	284.59723	16.870009751150302	-0.03760589260762237	11.39784
probe-xlm-English-pretrained-fold_2-cls	scaled_verbal_head_per_sent	74.60885	12.660484	263.18668	16.223029187713085	0.005858634921572681	10.143905
probe-xlm-English-pretrained-fold_2-cls	scaled_avg_token_freq	62.822174	11.216567	212.6518	14.582585313777312	-0.020386595464485735	9.31882
probe-xlm-English-pretrained-fold_2-cls	scaled_n_low_freq_words	55.74939	12.617075	271.08594	16.464687591934442	-0.02790260947461798	10.578059
probe-xlm-English-pretrained-fold_3-cls	scaled_token_count	71.72332	11.15784	214.87137	14.658491341478602	0.014912952819155167	9.506522
probe-xlm-English-pretrained-fold_3-cls	scaled_avg_word_length	25.405134	6.110324	61.93255	7.869723535356831	-0.007509226128843638	4.9594846
probe-xlm-English-pretrained-fold_3-cls	scaled_lexical_density	37.09924	7.3555546	88.31369	9.3975363891579	-0.0027362432933886183	5.848889
probe-xlm-English-pretrained-fold_3-cls	scaled_avg_max_depth	0.531082	0.42841628	0.1855064	0.4307045430990919	0.0	0.04433823
probe-xlm-English-pretrained-fold_3-cls	scaled_avg_links_len	44.788273	13.658979	275.3739	16.594393672779596	-0.24471965386782135	9.423705
probe-xlm-English-pretrained-fold_3-cls	scaled_max_links_len	55.22903	11.048371	205.26949	14.327228813473763	-0.0009827473238297468	9.121568
probe-xlm-English-pretrained-fold_3-cls	scaled_verbal_head_per_sent	62.207375	13.154651	260.4704	16.13909532623247	-0.007021317232933422	9.3501625
probe-xlm-English-pretrained-fold_3-cls	scaled_avg_token_freq	38.91807	9.994626	163.44122	12.78441328902235	-0.014432420521353073	7.971742
probe-xlm-English-pretrained-fold_3-cls	scaled_n_low_freq_words	80.83286	13.356373	306.28528	17.501007922982964	-0.017649893967679464	11.308959
probe-xlm-English-pretrained-fold_4-cls	scaled_token_count	49.954136	10.375755	177.3206	13.316178221133576	-0.04999742105590621	8.346514
probe-xlm-English-pretrained-fold_4-cls	scaled_avg_word_length	71.20887	8.1223	126.66177	11.254411298759283	-0.002717488196559481	7.79038
probe-xlm-English-pretrained-fold_4-cls	scaled_lexical_density	35.132446	7.4245133	88.500336	9.407461702997221	-0.0036475578697834354	5.777277
probe-xlm-English-pretrained-fold_4-cls	scaled_avg_max_depth	0.52437943	0.43034977	0.18669625	0.43208361027278624	0.0	0.038669344
probe-xlm-English-pretrained-fold_4-cls	scaled_avg_links_len	57.509098	13.643785	283.1846	16.828089636975378	-0.2428588144563646	9.850469
probe-xlm-English-pretrained-fold_4-cls	scaled_max_links_len	63.77122	11.1489525	230.34042	15.176970171413805	-0.02728731321901834	10.297634
probe-xlm-English-pretrained-fold_4-cls	scaled_verbal_head_per_sent	66.24905	11.067019	218.1519	14.769966189707992	-0.002229296115795254	9.781256
probe-xlm-English-pretrained-fold_4-cls	scaled_avg_token_freq	62.782417	11.948603	240.83015	15.518703374281799	-0.020742202615777527	9.902578
probe-xlm-English-pretrained-fold_4-cls	scaled_n_low_freq_words	80.65682	12.033511	258.01233	16.062762187792064	-0.023220899680362228	10.639874
probe-xlm-Korean-pretrained-fold_0-cls	scaled_token_count	47.728504	12.78628	256.30582	16.009553917907603	-0.05168954228380018	9.634152
probe-xlm-Korean-pretrained-fold_0-cls	scaled_avg_word_length	67.75194	11.062658	201.17493	14.18361472819297	-0.0037003067864456174	8.8765135
probe-xlm-Korean-pretrained-fold_0-cls	scaled_lexical_density	58.155525	8.120659	113.68078	10.662118856185105	0.003921382986732169	6.9091024
probe-xlm-Korean-pretrained-fold_0-cls	scaled_avg_max_depth	0.534225	0.43358815	0.18914188	0.43490445438756326	0.0	0.033811305
probe-xlm-Korean-pretrained-fold_0-cls	scaled_avg_links_len	47.236664	10.863694	175.46333	13.246257325368656	-0.22117527989839214	7.579149
probe-xlm-Korean-pretrained-fold_0-cls	scaled_max_links_len	64.91802	11.44306	217.87178	14.760480357884964	-0.040970917468853285	9.323527
probe-xlm-Korean-pretrained-fold_0-cls	scaled_verbal_head_per_sent	37.8919	10.097764	164.33496	12.819319831313205	-0.006098505421024969	7.897477
probe-xlm-Korean-pretrained-fold_0-cls	scaled_avg_token_freq	42.464012	11.475237	215.74461	14.688247466851209	-0.013839660090596784	9.168618
probe-xlm-Korean-pretrained-fold_0-cls	scaled_n_low_freq_words	69.17509	15.127761	382.27124	19.551757983219183	-0.05656548887468582	12.386366
probe-xlm-Korean-pretrained-fold_1-cls	scaled_token_count	69.69529	12.134409	254.07187	15.939632018854274	-0.06759417061228823	10.335761
probe-xlm-Korean-pretrained-fold_1-cls	scaled_avg_word_length	44.32396	11.725117	216.115	14.700850502374482	0.0005501775499032746	8.867729
probe-xlm-Korean-pretrained-fold_1-cls	scaled_lexical_density	32.77603	8.334734	114.78879	10.713952951259254	0.002745396939268785	6.7320867
probe-xlm-Korean-pretrained-fold_1-cls	scaled_avg_max_depth	0.5323445	0.4370072	0.19223288	0.4384436987984518	0.0	0.03546268
probe-xlm-Korean-pretrained-fold_1-cls	scaled_avg_links_len	36.57915	9.2255945	124.98559	11.179695347983793	-0.2263459345094545	6.3145847
probe-xlm-Korean-pretrained-fold_1-cls	scaled_max_links_len	45.403164	10.545083	177.43938	13.320637253189304	-0.030869410587246904	8.138834
probe-xlm-Korean-pretrained-fold_1-cls	scaled_verbal_head_per_sent	83.86159	11.392991	236.97601	15.394025243047828	-0.01569546040998482	10.352574
probe-xlm-Korean-pretrained-fold_1-cls	scaled_avg_token_freq	37.99801	11.214908	196.22441	14.008012386157509	-0.01757316234649675	8.393466
probe-xlm-Korean-pretrained-fold_1-cls	scaled_n_low_freq_words	61.17897	13.555839	312.81186	17.68648803835457	-0.04972857028527322	11.360066
probe-xlm-Korean-pretrained-fold_2-cls	scaled_token_count	51.539425	12.122534	230.69218	15.188554389679163	-0.07805460569422329	9.150757
probe-xlm-Korean-pretrained-fold_2-cls	scaled_avg_word_length	60.54833	10.755091	206.19589	14.359522705646743	-0.0015719013005344173	9.514405
probe-xlm-Korean-pretrained-fold_2-cls	scaled_lexical_density	51.009487	7.752625	104.73664	10.234092091151798	0.0002751620924820175	6.680827
probe-xlm-Korean-pretrained-fold_2-cls	scaled_avg_max_depth	0.54448366	0.4345341	0.18998934	0.4358776700928376	0.0	0.034197252
probe-xlm-Korean-pretrained-fold_2-cls	scaled_avg_links_len	69.5968	10.729229	176.80508	13.29680729455442	-0.22120358377961868	7.8542175
probe-xlm-Korean-pretrained-fold_2-cls	scaled_max_links_len	75.49488	12.145378	271.69434	16.483153094523512	-0.04771328761609883	11.143792
probe-xlm-Korean-pretrained-fold_2-cls	scaled_verbal_head_per_sent	72.539604	12.178457	253.00005	15.905975159554576	-0.0151547223244759	10.23158
probe-xlm-Korean-pretrained-fold_2-cls	scaled_avg_token_freq	55.71295	10.332123	197.29648	14.046226478007693	-0.015682221173268784	9.515447
probe-xlm-Korean-pretrained-fold_2-cls	scaled_n_low_freq_words	52.226803	13.078992	296.0112	17.204976022975792	-0.06698070208376339	11.178156
probe-xlm-Korean-pretrained-fold_3-cls	scaled_token_count	46.04989	13.514636	269.47388	16.415659504056638	-0.05791412260598228	9.31818
probe-xlm-Korean-pretrained-fold_3-cls	scaled_avg_word_length	59.06894	10.257686	173.23723	13.161961418935807	-0.002474287984670198	8.24725
probe-xlm-Korean-pretrained-fold_3-cls	scaled_lexical_density	81.0096	9.20074	155.3066	12.462206660484844	0.005006816400836334	8.405533
probe-xlm-Korean-pretrained-fold_3-cls	scaled_avg_max_depth	0.5459332	0.43602934	0.19146329	0.43756518559530083	0.0	0.036629017
probe-xlm-Korean-pretrained-fold_3-cls	scaled_avg_links_len	27.446724	9.109797	124.45758	11.15605577999708	-0.22497883156855902	6.439658
probe-xlm-Korean-pretrained-fold_3-cls	scaled_max_links_len	61.030018	12.0485115	221.44992	14.88119352250675	-0.03456603704685124	8.734031
probe-xlm-Korean-pretrained-fold_3-cls	scaled_verbal_head_per_sent	64.50975	10.76054	209.13344	14.46144661195247	0.0027921436977665914	9.661482
probe-xlm-Korean-pretrained-fold_3-cls	scaled_avg_token_freq	49.46357	11.464629	219.41281	14.81258962097097	-0.023375928519905775	9.379503
probe-xlm-Korean-pretrained-fold_3-cls	scaled_n_low_freq_words	76.73511	15.037853	397.18176	19.929419527304667	-0.04559737841266487	13.078406
probe-xlm-Korean-pretrained-fold_4-cls	scaled_token_count	62.48253	13.875742	318.8679	17.85687232984256	-0.07853897924168485	11.239737
probe-xlm-Korean-pretrained-fold_4-cls	scaled_avg_word_length	60.00937	11.804353	240.63046	15.512268133528519	0.0006343244688316041	10.064181
probe-xlm-Korean-pretrained-fold_4-cls	scaled_lexical_density	39.08633	8.036276	110.13016	10.494291661217689	-0.0006531460386336452	6.7489576
probe-xlm-Korean-pretrained-fold_4-cls	scaled_avg_max_depth	0.520665	0.428204	0.18450752	0.4295433843126083	0.0	0.033894625
probe-xlm-Korean-pretrained-fold_4-cls	scaled_avg_links_len	57.750015	10.969639	196.17068	14.006094559671268	-0.22275710088568323	8.708486
probe-xlm-Korean-pretrained-fold_4-cls	scaled_max_links_len	61.346542	12.112619	253.02118	15.906639469077644	-0.03789314846609271	10.31046
probe-xlm-Korean-pretrained-fold_4-cls	scaled_verbal_head_per_sent	55.974613	11.145054	205.06628	14.320135620156936	-0.006858579772462958	8.99189
probe-xlm-Korean-pretrained-fold_4-cls	scaled_avg_token_freq	54.257187	10.590418	196.41837	14.014933659440405	-0.014485556360070762	9.179402
probe-xlm-Korean-pretrained-fold_4-cls	scaled_n_low_freq_words	58.178696	14.790073	349.28235	18.689097052367526	-0.07528926272757297	11.425237
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_token_count	66.33807	14.905378	339.7143	18.431340006456225	-0.06184833575540516	10.841772
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_avg_word_length	65.704254	9.041562	138.04169	11.749114307543303	-0.003333484896555605	7.5027895
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_lexical_density	68.91959	11.871239	240.80544	15.517906920092802	-0.0029262851220213104	9.993954
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_avg_max_depth	0.50743276	0.43474713	0.19032116	0.43625813728001134	0.0	0.036278103
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_avg_links_len	43.07589	11.059443	185.73965	13.628633627074125	-0.22913428463502306	7.9641924
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_max_links_len	49.26873	13.273077	281.07864	16.765400197991937	-0.029977161052860968	10.2422695
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_verbal_head_per_sent	72.28626	14.395359	366.63968	19.14783744852348	0.0014259804657491548	12.625899
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_avg_token_freq	50.27159	11.146777	206.45859	14.368666870885566	-0.01833025160075108	9.06686
probe-xlm-Turkish-pretrained-fold_0-cls	scaled_n_low_freq_words	72.89101	14.117649	339.61142	18.428549038861807	-0.07029776916671016	11.844974
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_token_count	56.493275	14.469419	329.76907	18.159544969143035	-0.06532058858495926	10.972921
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_avg_word_length	30.97212	8.02511	103.76176	10.186351500756915	-0.0008659198216087738	6.273704
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_lexical_density	63.049175	13.083613	271.80487	16.48650571241428	0.0009041774495230914	10.031149
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_avg_max_depth	0.5525249	0.43606645	0.1917865	0.43793435333545666	0.0	0.040405095
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_avg_links_len	40.05194	11.59862	203.09096	14.250998478759358	-0.23177167325837877	8.280274
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_max_links_len	68.456375	13.529666	308.62024	17.567590593414128	-0.039397493357565816	11.20573
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_verbal_head_per_sent	73.139534	13.407666	316.83624	17.799894456871964	-0.0032295875502772464	11.70772
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_avg_token_freq	50.448765	11.664654	212.50203	14.577449345442615	-0.026994376976846368	8.742878
probe-xlm-Turkish-pretrained-fold_1-cls	scaled_n_low_freq_words	53.264523	14.634763	361.8339	19.021931889854553	-0.06310905903850195	12.151446
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_token_count	43.365902	13.97821	304.64133	17.45397739497496	-0.054021068091170354	10.452317
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_avg_word_length	37.297073	8.119583	102.59922	10.129127320548346	-0.0025876792349632805	6.055707
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_lexical_density	41.35397	12.315091	233.7686	15.289493139534326	-0.004493019170961565	9.061297
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_avg_max_depth	0.5317603	0.43305278	0.18908592	0.4348401035837196	0.0	0.039385527
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_avg_links_len	63.995937	12.681009	240.97601	15.523402113698973	-0.2288497421441289	8.953658
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_max_links_len	68.544525	14.095084	316.69873	17.796031312310898	-0.03921099597586686	10.8640375
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_verbal_head_per_sent	58.35083	13.009321	305.49475	17.47840813622804	-0.00471457388542551	11.672717
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_avg_token_freq	55.54202	11.068184	199.98505	14.141606923780577	-0.026384954423637863	8.802292
probe-xlm-Turkish-pretrained-fold_2-cls	scaled_n_low_freq_words	54.161354	13.330136	283.68893	16.84306784187999	-0.055080678971424435	10.295456
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_token_count	62.796177	11.704187	241.04916	15.525758075480868	-0.06411492836921573	10.201037
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_avg_word_length	32.240036	9.237322	138.1172	11.752327546439005	-0.0019029646834871627	7.26561
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_lexical_density	39.063087	11.984228	212.69461	14.584053297890238	0.00494039062935403	8.311008
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_avg_max_depth	0.5174445	0.43250638	0.18852922	0.43419952004079765	0.0	0.038307585
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_avg_links_len	49.506603	11.136771	190.52058	13.80291940519995	-0.23202603144442313	8.15432
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_max_links_len	60.629585	12.668482	265.58655	16.2968263122475	-0.038110338831965684	10.25164
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_verbal_head_per_sent	72.43216	15.3035	369.72205	19.22815763141226	-0.013276984820859372	11.641519
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_avg_token_freq	41.382816	11.629092	218.02554	14.765688037233167	-0.01561405648523495	9.098889
probe-xlm-Turkish-pretrained-fold_3-cls	scaled_n_low_freq_words	61.85553	13.17341	311.33456	17.64467523671049	-0.06855630735677565	11.738646
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_token_count	53.665607	12.268647	251.27055	15.851515813601777	-0.031945682322864766	10.037474
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_avg_word_length	43.849617	9.17664	149.23871	12.216329583639013	-0.0008856017808227534	8.063993
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_lexical_density	61.3938	12.863993	255.22801	15.975857162761594	-0.005130075395574085	9.473422
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_avg_max_depth	0.5366697	0.43082392	0.18780236	0.4333616958866858	0.0	0.046830084
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_avg_links_len	36.34422	9.991962	150.31256	12.260202324397271	-0.23343193640771265	7.104453
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_max_links_len	60.705936	11.655295	228.41852	15.113521034702874	-0.019313217190157328	9.621466
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_verbal_head_per_sent	45.556217	13.627861	300.12518	17.32412142376833	0.003632633315170941	10.6961
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_avg_token_freq	52.893505	11.7879305	220.65785	14.854556613135633	-0.02225714581119176	9.038945
probe-xlm-Turkish-pretrained-fold_4-cls	scaled_n_low_freq_words	59.74232	13.722517	319.09338	17.863185152403883	-0.06919257817965319	11.436168
